date, pm25, pm10, o3, no2, so2, co
2020/1/10, 62, 30, 24, 19, 2, 7
2020/1/11, 89, 84, 23, 29, 5, 14
2020/1/12, 181, 96, 23, 42, 4, 15
2020/1/13, 195, 91, 25, 34, 4, 13
2020/1/14, 189, 39, 28, 21, 3, 5
2020/1/15, 112, 12, 25, 15, 2, 4
2020/1/16, 47, 39, 22, 20, 3, 7
2020/1/17, 109, 60, 22, 20, 3, 9
2020/1/18, 157, 68, 28, 29, 3, 10
2020/1/19, 165, 92, 45, 41, 5, 14
2020/1/20, 190, 80, 47, 25, 3, 9
2020/1/21, 175, 65, 31, 25, 3, 11
2020/1/22, 162, 32, 27, 18, 2, 8
2020/1/23, 91, 48, 39, 14, 3, 9
2020/1/24, 119, 17, 28, 10, 2, 9
2020/1/25, 55, 18, 32, 9, 2, 7
2020/1/26, 54, 23, 33, 9, 2, 5
2020/1/27, 74, 65, 26, 12, 3, 9
2020/1/28, 162, 59, 42, 11, 4, 6
2020/1/29, 156, 62, 41, 12, 5, 8
2020/1/30, 158, 48, 38, 17, 5, 7
2020/1/31, 126, 32, 34, 27, 4, 5
2020/2/1, 92, 32, 43, 16, 4, 5
2020/2/2, 92, 54, 43, 24, 3, 8
2020/2/3, 142, 24, 38, 16, 3, 5
2020/2/4, 65, 30, 37, 14, 3, 3
2020/2/5, 82, 20, 33, 7, , 3
2020/2/6, 60, 23, 33, 8, 3, 5
2020/2/7, 71, 37, 33, 10, 3, 6
2020/2/8, 105, 65, 40, 14, 3, 8
2020/2/9, 162, 46, 44, 16, 4, 5
2020/2/10, 123, 27, 38, 11, 3, 3
2020/2/11, 81, 44, 32, 19, 3, 6
2020/2/12, 119, 50, 30, 15, 3, 5
2020/2/13, 133, 20, 27, 15, , 3
2020/2/14, 67, 14, 23, 13, , 4
2020/2/15, 52, 33, 32, 7, 4, 5
2020/2/16, 78, 25, 35, 8, 4, 4
2020/2/17, 62, 24, 33, 13, 5, 4
2020/2/18, 70, 19, 44, 10, 3, 1
2020/2/19, 57, 19, 36, 16, 3, 1
2020/2/20, 61, 28, 36, 15, 3, 1
2020/2/21, 82, 71, 47, 17, 5, 3
2020/2/22, 154, 49, 45, 11, 3, 1
2020/2/23, 88, 57, 53, 14, 6, 3
2020/2/24, 108, 50, 36, 18, 4, 6
2020/2/25, 115, 34, 35, 10, 3, 5
2020/2/26, 86, 41, 37, 11, 3, 6
2020/2/27, 91, 43, 32, 19, 3, 10
2020/2/28, 98, 28, 27, 19, 3, 10
2020/2/29, 85, 19, 30, 13, 3, 8
2020/3/1, 64, 28, 38, 10, 3, 11
2020/3/2, 79, 28, 35, 11, 3, 5
2020/3/3, 62, 33, 39, 11, 3, 7
2020/3/4, 90, 28, 41, 9, 3, 7
2020/3/5, 74, 30, 49, 10, 3, 5
2020/3/6, 70, 53, 44, 19, 4, 5
2020/3/7, 136, 23, 44, 11, 3, 3
2020/3/8, 65, 12, 37, 17, 3, 4
2020/3/9, 43, 30, 40, 14, 3, 6
2020/3/10, 89, 58, 49, 23, 4, 7
2020/3/11, 141, 52, 46, 14, 4, 5
2020/3/12, 129, 28, 36, 16, 3, 4
2020/3/13, 73, 40, 37, 16, 3, 4
2020/3/14, 75, 58, 45, 31, 5, 7
2020/3/15, 122, 33, 36, 16, 3, 5
2020/3/16, 61, 47, 56, 22, 6, 5
2020/3/17, 83, 61, 80, 23, 6, 4
2020/3/18, 136, 59, 36, 18, 10, 4
2020/3/19, 100, 52, 48, 15, 7, 3
2020/3/20, 57, 55, 58, 23, 11, 6
2020/3/21, 98, 46, 43, 14, 3, 5
2020/3/22, 112, 26, 36, 15, 3, 3
2020/3/23, 49, 33, 46, 17, 4, 4
2020/3/24, 76, 36, 53, 12, 4, 4
2020/3/25, 60, 39, 23, 26, 8, 8
2020/3/26, 99, 35, 35, 11, 3, 5
2020/3/27, 57, 24, 31, 10, 3, 3
2020/3/28, 35, 31, 30, 11, 3, 3
2020/3/29, 29, , , , , 
2019/10/1, 44, 17, 21, 10, 2, 3
2019/10/2, 39, 29, 29, 18, 3, 5
2019/10/3, 63, 39, 52, 12, 3, 5
2019/10/4, 103, 34, 44, 10, 2, 4
2019/10/5, 77, 31, 41, 10, 2, 3
2019/10/6, 35, 47, 28, 17, 3, 6
2019/10/7, 90, 52, 27, 19, 3, 9
2019/10/8, 136, 48, 34, 19, 4, 7
2019/10/9, 99, 36, 54, 13, 5, 4
2019/10/10, 52, 49, 31, 15, 4, 6
2019/10/11, 110, 42, 50, 12, 3, 5
2019/10/12, 92, 39, 45, 13, 3, 4
2019/10/13, 74, 33, 38, 13, 2, 3
2019/10/14, 60, 27, 33, 11, 2, 3
2019/10/15, 34, 38, 35, 17, 3, 3
2019/10/16, 58, 39, 43, 18, 3, 3
2019/10/17, 76, 34, 44, 19, 3, 3
2019/10/18, 72, 44, 54, 22, 3, 4
2019/10/19, 111, 48, 64, 26, 3, 6
2019/10/20, 120, 41, 50, 22, 4, 5
2019/10/21, 112, 42, 48, 26, 3, 4
2019/10/22, 93, 45, 51, 21, 3, 4
2019/10/23, 117, 39, 47, 24, 3, 5
2019/10/24, 86, 57, 62, 28, 5, 7
2019/10/25, 119, 35, 31, 19, 3, 5
2019/10/26, 73, 38, 25, 31, 4, 5
2019/10/27, 70, 58, 38, 40, 4, 8
2019/10/28, 152, 140, 49, 38, 6, 9
2019/10/29, 153, 136, 44, 38, 5, 8
2019/10/30, 120, 137, 80, 28, 6, 7
2019/10/31, 135, 80, 62, 26, 4, 7
2019/11/1, 112, 99, 83, 24, 5, 9
2019/11/2, 155, 43, 57, 16, 4, 7
2019/11/3, 90, 46, 48, 16, 4, 7
2019/11/4, 91, 31, 42, 17, 3, 7
2019/11/5, 58, 27, 35, 19, 3, 6
2019/11/6, 52, 39, 47, 18, 3, 6
2019/11/7, 91, 27, 37, 13, 3, 5
2019/11/8, 47, 27, 38, 22, 4, 5
2019/11/9, 49, 54, 58, 26, 5, 7
2019/11/10, 135, 74, 34, 35, 6, 8
2019/11/11, 119, 63, 32, 26, 4, 5
2019/11/12, 77, 64, 36, 27, 6, 8
2019/11/13, 121, 70, 32, 18, 4, 6
2019/11/14, 72, 54, 46, 24, 6, 5
2019/11/15, 67, 46, 51, 23, 6, 5
2019/11/16, 72, 47, 35, 25, 5, 6
2019/11/17, 82, 88, 27, 20, 4, 6
2019/11/18, 129, 97, 29, 19, 5, 6
2019/11/19, 97, 69, 31, 27, 4, 6
2019/11/20, 74, 39, 26, 27, 3, 4
2019/11/21, 55, 49, 20, 32, 4, 5
2019/11/22, 78, 41, 17, 24, 3, 3
2019/11/23, 67, 38, 30, 24, 3, 6
2019/11/24, 98, 31, 26, 16, 3, 3
2019/11/25, 55, 32, 20, 25, 3, 4
2019/11/26, 60, 24, 24, 19, , 4
2019/11/27, 60, 37, 24, 16, 3, 5
2019/11/28, 62, 36, 20, 22, 3, 6
2019/11/29, 67, 27, 17, 31, 2, 4
2019/11/30, 56, 29, 19, 22, , 7
2019/12/1, 83, 59, 15, 32, 5, 11
2019/12/2, 156, 70, 26, 50, 7, 11
2019/12/3, 166, 85, 19, 65, 8, 14
2019/12/4, 180, 61, 30, 35, 5, 7
2019/12/5, 134, 22, 31, 16, 2, 3
2019/12/6, 52, 44, 31, 31, 5, 6
2019/12/7, 103, 65, 33, 49, 6, 9
2019/12/8, 160, 73, 28, 54, 6, 8
2019/12/9, 167, 64, 27, 60, 5, 7
2019/12/10, 159, 89, 37, 54, 7, 11
2019/12/11, 183, 44, 30, 21, 3, 7
2019/12/12, 99, 51, 31, 27, 4, 8
2019/12/13, 91, 63, 32, 30, 4, 8
2019/12/14, 137, 33, 26, 18, 3, 4
2019/12/15, 61, 44, 29, 25, 4, 5
2019/12/16, 92, 63, 7, 30, 4, 10
2019/12/17, 150, 37, 23, 18, 3, 5
2019/12/18, 86, 38, 16, 23, 3, 5
2019/12/19, 84, 42, 21, 26, 4, 7
2019/12/20, 107, 31, 25, 26, 3, 5
2019/12/21, 90, 17, 27, 20, 3, 4
2019/12/22, 50, 35, 28, 25, 3, 5
2019/12/23, 97, 40, 26, 25, 2, 5
2019/12/24, 100, 31, 18, 31, 2, 6
2019/12/25, 79, 32, 18, 23, 2, 9
2019/12/26, 94, 58, 21, 31, 5, 9
2019/12/27, 159, 63, 33, 31, 4, 9
2019/12/28, 154, 33, 20, 23, 4, 5
2019/12/29, 80, , , , , 
2019/7/1, 64, 25, 47, 13, 1, 3
2019/7/2, 59, 33, 51, 10, , 4
2019/7/3, 77, 42, 52, 12, 1, 6
2019/7/4, 102, 43, 52, 12, 1, 5
2019/7/5, 105, 41, 51, 9, 1, 5
2019/7/6, 105, 40, 95, 13, 1, 7
2019/7/7, 94, 52, 87, 15, 2, 7
2019/7/8, 133, 21, 31, 9, 1, 4
2019/7/9, 62, 22, 32, 14, 1, 5
2019/7/10, 50, 42, 41, 19, 1, 6
2019/7/11, 97, 33, 26, 14, 1, 6
2019/7/12, 90, 13, 40, 9, , 4
2019/7/13, 36, 38, 75, 14, 1, 5
2019/7/14, 92, 33, 51, 9, 1, 4
2019/7/15, 70, 26, 31, 8, 1, 4
2019/7/16, 55, 31, 35, 9, 1, 3
2019/7/17, 65, 22, 16, 9, , 3
2019/7/18, 36, 18, 18, 9, 1, 3
2019/7/19, 35, 34, 45, 15, 1, 6
2019/7/20, 71, 46, 79, 14, 1, 5
2019/7/21, 102, 44, 67, 11, 1, 4
2019/7/22, 90, 42, 89, 13, 1, 4
2019/7/23, 74, 49, 70, 21, 2, 5
2019/7/24, 92, 52, 59, 22, 1, 6
2019/7/25, 99, 57, 84, 20, 1, 6
2019/7/26, 119, 49, 61, 21, 2, 5
2019/7/27, 98, 39, 58, 11, 1, 3
2019/7/28, 67, 33, 73, 11, 1, 3
2019/7/29, 57, 34, 79, 13, 1, 3
2019/7/30, 57, 28, 53, 13, 1, 5
2019/7/31, 51, 30, 35, 10, 2, 4
2019/8/1, 37, 25, 23, 9, 2, 4
2019/8/2, 33, 28, 20, 9, 2, 5
2019/8/3, 46, 26, 17, 11, 1, 5
2019/8/4, 24, 29, 18, 8, 1, 5
2019/8/5, 33, 28, 33, 9, 2, 5
2019/8/6, 57, 42, 34, 9, , 5
2019/8/7, 75, 30, 14, 9, 2, 4
2019/8/8, 44, 28, 12, 7, 1, 5
2019/8/9, 41, 18, 31, 4, , 5
2019/8/10, 39, 14, 30, 8, 1, 6
2019/8/11, 29, 33, 67, 14, 1, 6
2019/8/12, 60, 46, 62, 22, 2, 8
2019/8/13, 93, 49, 105, 19, 2, 9
2019/8/14, 111, 48, 91, 14, 2, 10
2019/8/15, 114, 56, 122, 13, 2, 9
2019/8/16, 115, 59, 128, 14, 3, 9
2019/8/17, 133, 52, 72, 16, 2, 8
2019/8/18, 110, 29, 60, 14, 2, 7
2019/8/19, 61, 26, 53, 12, 2, 
2019/8/20, 57, 43, 86, 17, 3, 7
2019/8/21, 77, 51, 73, 15, 2, 6
2019/8/22, 100, 44, 47, 15, 2, 5
2019/8/23, 92, 32, 38, 14, 2, 5
2019/8/24, 71, 25, 21, 10, 2, 4
2019/8/25, 48, 32, 64, 13, 2, 4
2019/8/26, 61, 40, 68, 23, 2, 6
2019/8/27, 85, 30, 39, 18, 2, 6
2019/8/28, 70, 25, 36, 20, 2, 6
2019/8/29, 72, 54, 83, 23, 2, 8
2019/8/30, 137, 45, 65, 15, 2, 7
2019/8/31, 102, 17, 43, 15, 2, 5
2019/9/1, 46, 11, 32, 16, 2, 5
2019/9/2, 35, 22, 14, 29, , 6
2019/9/3, 59, 38, 17, 26, 2, 7
2019/9/4, 107, 22, 14, 17, 2, 5
2019/9/5, 60, 13, 9, 13, , 6
2019/9/6, 38, 33, 59, 16, 2, 6
2019/9/7, 80, 44, 73, 15, 2, 7
2019/9/8, 99, 38, 38, 19, 2, 6
2019/9/9, 85, 52, 90, 25, 3, 8
2019/9/10, 100, 39, 47, 15, 2, 6
2019/9/11, 94, 29, 52, 15, 2, 6
2019/9/12, 70, 28, 45, 12, 2, 4
2019/9/13, 63, 30, 37, 13, 2, 5
2019/9/14, 62, 22, 43, 10, 2, 6
2019/9/15, 57, 32, 57, 11, 2, 4
2019/9/16, 63, 41, 51, 13, 2, 6
2019/9/17, 80, 36, 54, 10, 2, 4
2019/9/18, 74, 33, 39, 9, , 3
2019/9/19, 63, 31, 55, 11, , 3
2019/9/20, 61, 18, 42, 9, 2, 2
2019/9/21, 37, 22, 37, 11, 2, 3
2019/9/22, 41, 44, 44, 21, 3, 5
2019/9/23, 70, 58, 87, 31, 4, 6
2019/9/24, 108, 56, 72, 27, 4, 7
2019/9/25, 124, 32, 54, 15, 2, 5
2019/9/26, 70, 34, 49, 18, 3, 5
2019/9/27, 75, 43, 43, 18, 3, 5
2019/9/28, 100, 39, 45, 16, 3, 4
2019/9/29, 91, 43, 39, 15, 2, 4
2019/9/30, 87, 16, 17, 10, , 3
2019/4/1, 74, 56, 52, 19, 3, 7
2019/4/2, 86, 58, 39, 27, 4, 7
2019/4/3, 129, 40, 41, 15, 2, 6
2019/4/4, 106, 62, 82, 23, 4, 8
2019/4/5, 150, 57, 71, 24, 4, 7
2019/4/6, 135, 78, 84, 29, 6, 10
2019/4/7, 152, 71, 70, 29, 4, 9
2019/4/8, 155, 39, 45, 13, 3, 7
2019/4/9, 105, 23, 35, 13, 2, 6
2019/4/10, 67, 37, 43, 18, 3, 7
2019/4/11, 76, 54, 60, 30, 3, 9
2019/4/12, 132, 39, 61, 17, 2, 7
2019/4/13, 81, 49, 50, 22, 3, 10
2019/4/14, 117, 52, 51, 20, 2, 8
2019/4/15, 97, 50, 48, 17, 2, 7
2019/4/16, 66, 49, 61, 19, 2, 6
2019/4/17, 122, 60, 91, 20, 3, 7
2019/4/18, 123, 50, 41, 21, 2, 7
2019/4/19, 122, 29, 40, 13, 2, 5
2019/4/20, 65, 37, 25, 19, 2, 6
2019/4/21, 84, 21, 22, 21, 2, 6
2019/4/22, 65, 43, 34, 26, 2, 10
2019/4/23, 115, 83, 21, 44, 3, 14
2019/4/24, 179, 44, 33, 26, 2, 7
2019/4/25, 110, 36, 37, 20, 2, 5
2019/4/26, 77, 36, 50, 15, 2, 4
2019/4/27, 57, 41, 36, 24, 2, 6
2019/4/28, 95, 35, 23, 29, 2, 5
2019/4/29, 103, 28, 31, 24, 2, 5
2019/4/30, 75, 65, 62, 29, 3, 9
2019/5/1, 133, 74, 53, 24, 3, 7
2019/5/2, 95, 61, 58, 24, 3, 6
2019/5/3, 82, 56, 74, 19, 3, 6
2019/5/4, 91, 56, 69, 11, 3, 5
2019/5/5, 108, 37, 49, 9, 3, 4
2019/5/6, 74, 46, 49, 13, 2, 4
2019/5/7, 52, 47, 55, 12, 2, 4
2019/5/8, 60, 54, 95, 17, 4, 6
2019/5/9, 101, 50, 88, 14, 3, 5
2019/5/10, 106, 57, 118, 16, 3, 5
2019/5/11, 116, 50, 89, 13, 3, 5
2019/5/12, 103, 39, 46, 13, 3, 4
2019/5/13, 76, 31, 48, 11, 2, 5
2019/5/14, 70, 25, 32, 11, 2, 4
2019/5/15, 65, 46, 26, 18, 2, 7
2019/5/16, 123, 30, 31, 16, 2, 6
2019/5/17, 70, 49, 34, 19, 2, 8
2019/5/18, 104, 58, 42, 23, 3, 8
2019/5/19, 140, 60, 47, 19, 3, 5
2019/5/20, 89, 70, 97, 26, 4, 6
2019/5/21, 90, 71, 109, 23, 4, 7
2019/5/22, 112, 80, 136, 24, 5, 6
2019/5/23, 145, 60, 92, 19, 3, 5
2019/5/24, 102, 50, 53, 7, 2, 4
2019/5/25, 74, 31, 37, 7, 2, 4
2019/5/26, 68, 34, 48, 9, 2, 5
2019/5/27, 86, 28, 47, 11, 2, 4
2019/5/28, 46, 49, 47, 34, 2, 4
2019/5/29, 71, 46, 65, 18, 2, 1
2019/5/30, 64, 57, 67, 21, 2, 6
2019/5/31, 137, 38, 50, 15, 2, 5
2019/6/1, 95, 28, 60, 11, , 4
2019/6/2, 61, 34, 68, 11, 2, 5
2019/6/3, 81, 41, 83, 14, 2, 6
2019/6/4, 87, 47, 71, 11, 2, 6
2019/6/5, 114, 35, 35, 9, 1, 5
2019/6/6, 68, 27, 47, 8, 2, 5
2019/6/7, 62, 31, 68, 6, 1, 5
2019/6/8, 76, 31, 68, 5, 1, 5
2019/6/9, 78, 45, 45, 13, 2, 7
2019/6/10, 112, 32, 49, 8, 2, 5
2019/6/11, 81, 27, 47, 7, , 4
2019/6/12, 59, 28, 43, 10, 2, 3
2019/6/13, 65, 26, 48, 12, 2, 3
2019/6/14, 59, 59, 55, 18, 3, 5
2019/6/15, 131, 70, , 16, 5, 6
2019/6/16, 157, 43, 58, 15, 6, 4
2019/6/17, 84, 23, 34, 15, 2, 4
2019/6/18, 58, 32, 36, 16, 1, 5
2019/6/19, 85, 22, 33, 10, 1, 4
2019/6/20, 62, 20, 33, 10, 2, 3
2019/6/21, 60, 34, 37, 10, 2, 3
2019/6/22, 86, 34, 47, 8, 1, 3
2019/6/23, 80, 27, 54, 7, 1, 3
2019/6/24, 66, 25, 36, 8, 1, 3
2019/6/25, 48, 25, 26, 15, 1, 4
2019/6/26, 61, 35, 66, 15, 1, 4
2019/6/27, 93, 48, 97, 14, 2, 5
2019/6/28, 111, 44, 33, 19, 1, 7
2019/6/29, 106, 24, 38, 16, , 7
2019/6/30, 73, 22, 39, 14, , 4
2019/1/1, 82, 61, 27, 17, 7, 8
2019/1/2, 149, 51, 23, 24, 6, 5
2019/1/3, 131, 24, 21, 26, 4, 3
2019/1/4, 64, 33, 19, 23, 3, 5
2019/1/5, 89, 35, 24, 21, 3, 2
2019/1/6, 83, 33, 19, 24, 4, 3
2019/1/7, 85, 49, 31, 20, 6, 6
2019/1/8, 123, 26, 23, 19, 4, 5
2019/1/9, 72, 20, 14, 23, 3, 5
2019/1/10, 62, 19, 12, 27, 3, 6
2019/1/11, 60, 40, 7, 25, 5, 10
2019/1/12, 110, 64, 17, 28, 5, 9
2019/1/13, 160, 65, 31, 31, 4, 8
2019/1/14, 155, 77, 33, 26, 6, 13
2019/1/15, 174, 52, 23, 24, 5, 6
2019/1/16, 91, 87, 16, 46, 8, 12
2019/1/17, 161, 76, 38, 40, 7, 10
2019/1/18, 164, 73, 23, 41, 6, 10
2019/1/19, 155, 73, 31, 29, 7, 10
2019/1/20, 151, 57, 23, 39, 7, 8
2019/1/21, 117, 77, 23, 46, 8, 10
2019/1/22, 163, 80, 31, 51, 9, 11
2019/1/23, 168, 77, 36, 45, 8, 12
2019/1/24, 169, 37, 34, 25, 5, 5
2019/1/25, 87, 33, 25, 14, 4, 4
2019/1/26, 56, 36, 30, 20, 4, 4
2019/1/27, 60, 54, 20, 31, 6, 7
2019/1/28, 120, 62, 26, 25, 4, 6
2019/1/29, 110, 53, 23, 28, 2, 5
2019/1/30, 80, 26, 34, 11, 1, 3
2019/1/31, 46, 60, 29, 15, 2, 6
2019/2/1, 138, 60, 36, 15, 2, 5
2019/2/2, 133, 57, 21, 19, 3, 8
2019/2/3, 138, 93, 36, 16, 3, 6
2019/2/4, 139, 60, 34, 11, 2, 3
2019/2/5, 63, 57, 36, 13, 2, 6
2019/2/6, 124, 39, 33, 8, 2, 3
2019/2/7, 80, 23, 31, 7, 1, 1
2019/2/8, 40, 18, 31, 7, 2, 2
2019/2/9, 37, 25, 30, 9, 2, 2
2019/2/10, 62, 29, 29, 13, 3, 4
2019/2/11, 80, 27, 30, 15, 2, 3
2019/2/12, 71, 33, 36, 10, 2, 4
2019/2/13, 73, 37, 37, 12, 2, 4
2019/2/14, 75, 17, 28, 16, 2, 3
2019/2/15, 58, 50, 32, 12, 2, 4
2019/2/16, 108, 39, 36, 11, 2, 3
2019/2/17, 80, 21, 27, 18, 2, 2
2019/2/18, 54, 29, 14, 26, 2, 6
2019/2/19, 86, 43, 25, 20, 2, 6
2019/2/20, 120, 51, 35, 17, 2, 6
2019/2/21, 141, 46, 29, 22, 2, 6
2019/2/22, 124, 82, 35, 32, 4, 9
2019/2/23, 181, 80, 41, 44, 6, 11
2019/2/24, 172, 64, 30, 46, 4, 9
2019/2/25, 155, 44, 41, 21, 3, 4
2019/2/26, 106, 39, 30, 22, 2, 4
2019/2/27, 80, 38, 30, 21, 3, 5
2019/2/28, 93, 75, 47, 27, 4, 7
2019/3/1, 150, 50, 40, 23, 2, 6
2019/3/2, 130, 67, 34, 32, 3, 8
2019/3/3, 158, 77, 47, 27, 4, 8
2019/3/4, 169, 68, 42, 25, 2, 7
2019/3/5, 162, 66, 51, 23, 3, 9
2019/3/6, 154, 65, 49, 16, 3, 9
2019/3/7, 131, 39, 38, 16, 2, 5
2019/3/8, 64, 33, 24, 39, 2, 9
2019/3/9, 90, 48, 22, 28, 3, 9
2019/3/10, 126, 75, 49, 40, 4, 9
2019/3/11, 153, 87, 46, 27, 4, 8
2019/3/12, 144, 61, 39, 16, 3, 6
2019/3/13, 66, 35, 36, 20, 2, 6
2019/3/14, 61, 54, 44, 28, 5, 7
2019/3/15, 126, 61, 61, 24, 4, 7
2019/3/16, 99, 71, 68, 33, 7, 10
2019/3/17, 163, 36, 42, 18, 2, 7
2019/3/18, 97, 39, 48, 24, 2, 7
2019/3/19, 98, 46, 48, 19, 4, 9
2019/3/20, 89, 51, 39, 18, 3, 11
2019/3/21, 131, 33, 38, 10, 2, 6
2019/3/22, 56, 40, 44, 17, 4, 7
2019/3/23, 69, 50, 52, 15, 3, 7
2019/3/24, 98, 54, 40, 28, 3, 8
2019/3/25, 134, 59, 49, 32, 4, 9
2019/3/26, 140, 52, 40, 31, 4, 9
2019/3/27, 127, 58, 30, 38, 3, 11
2019/3/28, 145, 54, 42, 27, 3, 7
2019/3/29, 119, 62, 41, 27, 4, 8
2019/3/30, 133, 47, 43, 12, 3, 5
2019/3/31, 52, 50, 55, 17, 3, 6
2018/10/1, 59, 47, 58, 16, 4, 5
2018/10/2, 71, 39, 55, 15, 3, 4
2018/10/3, 67, 35, 54, 7, 3, 3
2018/10/4, 57, 32, 43, 7, 3, 3
2018/10/5, 55, 45, 48, 11, 4, 3
2018/10/6, 73, 55, 83, 15, 4, 4
2018/10/7, 87, 44, 44, 10, 3, 2
2018/10/8, 57, 50, 33, 23, 3, 4
2018/10/9, 74, 42, 31, 13, 3, 4
2018/10/10, 73, 36, 38, 13, 3, 3
2018/10/11, 51, 36, 37, 18, 3, 3
2018/10/12, 55, 34, 46, 17, 4, 3
2018/10/13, 59, 25, 35, 13, 3, 3
2018/10/14, 47, 29, 40, 14, 3, 4
2018/10/15, 44, 30, 40, 14, 2, 5
2018/10/16, 69, 53, 56, 28, 3, 7
2018/10/17, 105, 33, 37, 14, 3, 4
2018/10/18, 62, 36, 39, 20, 3, 4
2018/10/19, 43, 30, 35, 19, 3, 4
2018/10/20, 35, 29, 39, 18, 2, 3
2018/10/21, 44, 19, 29, 20, 2, 4
2018/10/22, 47, 51, 49, 18, 5, 7
2018/10/23, 125, 69, 64, 21, 4, 7
2018/10/24, 136, 54, 53, 14, 4, 4
2018/10/25, 72, 63, 55, 21, 5, 6
2018/10/26, 134, 69, 33, 29, 6, 5
2018/10/27, 89, 63, 46, 34, 9, 5
2018/10/28, 100, 73, 45, 39, 10, 5
2018/10/29, 125, 39, 42, 19, 4, 3
2018/10/30, 65, 34, 44, 11, 4, 3
2018/10/31, 52, 20, 36, 10, 3, 2
2018/11/1, 29, 29, 35, 21, 3, 3
2018/11/2, 53, 28, 39, 17, 3, 3
2018/11/3, 55, 29, 42, 21, 3, 6
2018/11/4, 67, 31, 38, 13, 3, 2
2018/11/5, 79, 28, 43, 13, 3, 3
2018/11/6, 63, 32, 25, 22, 3, 5
2018/11/7, 93, 18, 13, 18, 3, 6
2018/11/8, 59, 47, 31, 25, 5, 7
2018/11/9, 124, 41, 43, 18, 3, 4
2018/11/10, 103, 48, 24, 25, 4, 5
2018/11/11, 115, 22, 36, 16, 3, 3
2018/11/12, 63, 37, 41, 19, 3, 3
2018/11/13, 73, 49, 40, 23, 4, 6
2018/11/14, 92, 37, 21, 29, 3, 5
2018/11/15, 67, 26, 30, 17, 3, 4
2018/11/16, 69, 30, 33, 10, 3, 3
2018/11/17, 55, 19, 24, 16, 3, 3
2018/11/18, 54, 58, 24, 27, 5, 8
2018/11/19, 143, 57, 33, 33, 5, 7
2018/11/20, 126, 16, 33, 19, 3, 3
2018/11/21, 43, 44, 35, 17, 3, 3
2018/11/22, 86, 51, 35, 26, 4, 4
2018/11/23, 102, 55, 29, 29, 5, 5
2018/11/24, 109, 68, 45, 38, 5, 7
2018/11/25, 164, 56, 34, 43, 4, 5
2018/11/26, 130, 69, 32, 43, 4, 9
2018/11/27, 155, 92, 28, 45, 5, 12
2018/11/28, 188, 83, 53, 48, 5, 10
2018/11/29, 175, 81, 41, 32, 4, 5
2018/11/30, 133, 59, 31, 27, 4, 2
2018/12/1, 81, 37, 23, 21, 3, 1
2018/12/2, 79, 48, 10, 33, 3, 4
2018/12/3, 128, 35, 22, 19, 3, 3
2018/12/4, 73, 52, 24, 14, 3, 2
2018/12/5, 46, 25, 25, 15, 3, 3
2018/12/6, 38, 32, 20, 16, 3, 5
2018/12/7, 50, 41, 19, 19, 4, 6
2018/12/8, 82, 39, 14, 22, 3, 7
2018/12/9, 89, 14, 23, 15, 3, 4
2018/12/10, 32, 19, 25, 17, 3, 5
2018/12/11, 46, 62, 21, 23, 5, 10
2018/12/12, 152, 64, 20, 33, 7, 9
2018/12/13, 156, 60, 23, 30, 6, 8
2018/12/14, 126, 26, 19, 24, 3, 3
2018/12/15, 47, 58, 20, 32, 5, 8
2018/12/16, 127, 89, 22, 44, 7, 9
2018/12/17, 174, 87, 22, 53, 9, 11
2018/12/18, 164, 77, 13, 47, 20, 7
2018/12/19, 143, 35, 24, 20, 6, 3
2018/12/20, 85, 52, 12, 25, 4, 5
2018/12/21, 117, 39, 22, 18, 3, 3
2018/12/22, 110, 50, 34, 12, 4, 4
2018/12/23, 115, 50, 30, 12, 4, 2
2018/12/24, 83, 37, 24, 13, 4, 1
2018/12/25, 58, 16, 28, 9, 3, 1
2018/12/26, 49, 33, 27, 6, 3, 1
2018/12/27, 54, 44, 24, 8, 4, 3
2018/12/28, 79, 49, 20, 13, 5, 6
2018/12/29, 87, 43, 13, 15, 4, 6
2018/12/30, 83, , , , , 
2018/7/1, 49, 26, 23, 7, 2, 4
2018/7/2, 47, 27, 15, 12, 3, 4
2018/7/3, 52, 46, , 15, 5, 6
2018/7/4, 110, 27, , 14, 2, 6
2018/7/5, 84, 24, , 13, 3, 5
2018/7/6, 54, 25, , 10, 2, 4
2018/7/7, 56, 44, , 10, 2, 5
2018/7/8, 86, 33, , 8, 3, 4
2018/7/9, 58, 26, , 5, 2, 4
2018/7/10, 44, 35, , 5, 1, 4
2018/7/11, 47, 29, , 4, 1, 4
2018/7/12, 46, 28, , 5, 2, 4
2018/7/13, 41, 27, , 6, 3, 4
2018/7/14, 40, 28, , 6, 3, 4
2018/7/15, 43, 22, , 4, 2, 
2018/7/16, 35, 23, , 6, 2, 3
2018/7/17, 36, 24, , 5, 2, 3
2018/7/18, 35, 21, , 4, 2, 3
2018/7/19, 31, 37, , 7, 3, 3
2018/7/20, 68, 36, , 6, 3, 4
2018/7/21, 69, 19, , 4, 1, 3
2018/7/22, 32, 28, , 6, 2, 4
2018/7/23, 54, 33, , 11, 3, 5
2018/7/24, 88, 62, , 12, 4, 5
2018/7/25, 108, 59, , 26, 3, 7
2018/7/26, 106, 63, , 25, 4, 6
2018/7/27, 118, 60, , 13, 6, 6
2018/7/28, 128, 59, , 15, 5, 6
2018/7/29, 128, 55, , 12, 3, 6
2018/7/30, 106, 43, , 13, 5, 7
